UID,Year,CropCode,pctcov
1430381,2008,520,1
1430381,2009,520,0.973
1430381,2010,520,1
1430381,2011,520,1
1430381,2012,520,1
1430381,2013,520,1
1430381,2014,520,1
1430381,2015,520,1
1430381,2016,520,1
1430381,2017,520,1
1430381,2018,520,1
1430381,2019,520,0.964
1430381,2020,520,0.964
1430382,2006,520,0.848
1430382,2007,520,0.973
1430382,2008,520,1
1430382,2009,520,0.933
1430382,2010,520,1
1430382,2011,520,1
1430382,2012,520,1
1430382,2013,520,1
1430382,2014,520,1
1430382,2015,520,1
1430382,2016,520,1
1430382,2017,520,1
1430382,2018,520,1
1430382,2019,520,1
1430382,2020,520,1
1430384,2006,61,0.751
1430384,2007,520,1
1430384,2008,520,0.943
1430384,2009,520,0.865
1430384,2010,520,0.956
1430384,2011,520,0.912
1430384,2012,520,0.964
1430384,2013,520,0.934
1430384,2014,520,0.969
1430384,2015,520,0.973
1430384,2016,520,0.973
1430384,2017,520,0.958
1430384,2018,520,0.947
1430384,2019,520,0.943
1430384,2020,520,0.943
1430385,2006,510,0.603
1430385,2007,510,0.744
1430385,2008,510,0.893
1430385,2009,510,0.901
1430385,2010,510,0.531
1430385,2011,510,0.864
1430385,2012,510,0.87
1430385,2013,510,0.873
1430385,2014,510,0.627
1430385,2015,510,0.509
1430385,2016,510,0.8
1430385,2017,510,0.869
1430385,2018,510,0.871
1430385,2019,510,0.884
1430385,2020,510,0.683
1430386,2006,520,0.629
1430386,2007,520,0.389
1430386,2008,520,0.608
1430386,2009,520,0.602
1430386,2010,520,0.493
1430386,2011,520,0.556
1430386,2012,520,0.782
1430386,2013,520,0.728
1430386,2014,520,0.631
1430386,2015,520,0.629
1430386,2016,520,0.539
1430386,2017,520,0.598
1430386,2018,520,0.46
1430386,2019,520,0.419
1430386,2020,520,0.49
1430387,2006,520,0.328
1430387,2007,520,0.46
1430387,2008,520,0.797
1430387,2009,520,0.884
1430387,2010,520,0.894
1430387,2011,520,0.898
1430387,2012,520,0.907
1430387,2013,520,0.897
1430387,2014,520,0.919
1430387,2015,520,0.849
1430387,2016,520,0.807
1430387,2017,520,0.831
1430387,2018,520,0.813
1430387,2019,520,0.854
1430387,2020,520,0.854
1430389,2006,520,0.838
1430389,2007,520,0.903
1430389,2008,520,0.875
1430389,2009,520,0.871
1430389,2010,520,0.871
1430389,2011,520,0.886
1430389,2012,520,0.893
1430389,2013,520,0.88
1430389,2014,520,0.927
1430389,2015,520,0.864
1430389,2016,520,0.873
1430389,2017,520,0.856
1430389,2018,520,0.854
1430389,2019,520,0.895
1430389,2020,520,0.888
1430391,2006,520,0.423
1430391,2007,520,0.452
1430391,2008,520,0.732
1430391,2009,520,0.639
1430391,2010,1,0.503
1430391,2011,520,0.656
1430391,2012,520,0.572
1430391,2013,520,0.551
1430391,2014,520,0.8
1430391,2015,520,0.616
1430391,2016,520,0.593
1430391,2017,520,0.616
1430391,2018,520,0.593
1430391,2019,520,0.601
1430391,2020,520,0.601
1430395,2006,550,0.604
1430395,2007,520,0.677
1430395,2008,24,0.464
1430395,2009,520,0.863
1430395,2010,520,0.808
1430395,2011,520,0.559
1430395,2012,520,0.793
1430395,2013,520,0.858
1430395,2014,520,0.833
1430395,2015,520,0.615
1430395,2016,520,0.808
1430395,2017,520,0.808
1430395,2018,520,0.615
1430395,2019,520,0.5
1430395,2020,520,0.468
1430396,2006,520,0.455
1430396,2007,1,0.544
1430396,2008,520,0.629
1430396,2009,520,0.828
1430396,2010,1,0.625
1430396,2011,520,0.449
1430396,2012,520,0.818
1430396,2013,520,0.577
1430396,2014,520,0.656
1430396,2015,520,0.577
1430396,2016,520,0.534
1430396,2017,520,0.543
1430396,2018,520,0.526
1430396,2019,520,0.474
1430396,2020,520,0.439
1430397,2006,520,0.295
1430397,2007,550,0.359
1430397,2008,1,0.278
1430397,2009,520,0.366
1430397,2010,1,0.424
1430397,2011,550,0.263
1430397,2012,520,0.517
1430397,2013,520,0.342
1430397,2014,520,0.351
1430397,2015,550,0.263
1430397,2016,540,0.304
1430397,2017,550,0.263
1430397,2018,550,0.263
1430397,2019,520,0.387
1430397,2020,520,0.472
1430398,2006,61,0.585
1430398,2007,520,0.598
1430398,2008,540,0.557
1430398,2009,520,0.429
1430398,2010,520,0.432
1430398,2011,520,0.621
1430398,2012,520,0.527
1430398,2013,520,0.644
1430398,2014,520,0.417
1430398,2015,540,0.508
1430398,2016,540,0.592
1430398,2017,530,0.335
1430398,2018,540,0.396
1430398,2019,540,0.26
1430398,2020,540,0.312
1430399,2006,520,0.999
1430399,2007,520,0.999
1430399,2008,520,0.742
1430399,2009,520,0.75
1430399,2010,520,0.729
1430399,2011,520,0.88
1430399,2012,520,0.88
1430399,2013,520,0.88
1430399,2014,520,0.88
1430399,2015,520,0.879
1430399,2016,520,0.879
1430399,2017,520,0.879
1430399,2018,520,0.879
1430399,2019,520,0.879
1430399,2020,520,0.879
1430401,2006,520,0.411
1430401,2007,520,0.866
1430401,2008,520,0.621
1430401,2009,520,0.71
1430401,2010,520,0.813
1430401,2011,520,0.835
1430401,2012,520,0.754
1430401,2013,520,0.733
1430401,2014,520,0.831
1430401,2015,520,0.743
1430401,2016,520,0.72
1430401,2017,520,0.761
1430401,2018,520,0.743
1430401,2019,520,0.716
1430401,2020,520,0.71
1430402,2006,520,0.504
1430402,2007,520,0.962
1430402,2008,520,0.82
1430402,2009,520,0.93
1430402,2010,520,0.82
1430402,2011,520,0.888
1430402,2012,520,0.929
1430402,2013,520,0.977
1430402,2014,520,0.946
1430402,2015,520,0.942
1430402,2016,520,0.942
1430402,2017,520,0.942
1430402,2018,520,0.942
1430402,2019,520,0.858
1430402,2020,520,0.858
1430403,2006,1,0.575
1430403,2007,520,0.691
1430403,2008,1,0.677
1430403,2009,520,0.705
1430403,2010,520,0.849
1430403,2011,520,0.628
1430403,2012,520,0.99
1430403,2013,520,0.896
1430403,2014,520,0.84
1430403,2015,520,0.84
1430403,2016,520,0.84
1430403,2017,520,0.84
1430403,2018,520,0.84
1430403,2019,520,0.745
1430403,2020,520,0.745
1430404,2006,1,0.509
1430404,2007,1,0.826
1430404,2008,1,0.93
1430404,2009,520,0.823
1430404,2010,1,0.866
1430404,2011,1,0.726
1430404,2012,1,0.685
1430404,2013,24,0.333
1430404,2014,1,0.593
1430404,2015,24,0.781
1430404,2016,1,0.835
1430404,2017,1,0.781
1430404,2018,1,0.795
1430404,2019,1,0.846
1430404,2020,1,0.46
1430405,2006,520,0.965
1430405,2007,520,0.993
1430405,2008,520,0.912
1430405,2009,520,0.918
1430405,2010,520,0.893
1430405,2011,520,0.867
1430405,2012,520,0.962
1430405,2013,520,0.937
1430405,2014,520,0.914
1430405,2015,520,0.918
1430405,2016,520,0.918
1430405,2017,520,0.905
1430405,2018,520,0.918
1430405,2019,520,0.893
1430405,2020,520,0.893
1430406,2006,520,0.66
1430406,2007,520,0.839
1430406,2008,520,0.791
1430406,2009,520,0.767
1430406,2010,520,0.663
1430406,2011,520,0.81
1430406,2012,520,0.836
1430406,2013,520,0.754
1430406,2014,520,0.857
1430406,2015,520,0.763
1430406,2016,520,0.788
1430406,2017,520,0.752
1430406,2018,520,0.742
1430406,2019,520,0.726
1430406,2020,520,0.828
1430407,2006,520,0.819
1430407,2007,1,0.921
1430407,2008,520,0.614
1430407,2009,520,0.703
1430407,2010,1,0.597
1430407,2011,520,0.688
1430407,2012,520,0.74
1430407,2013,520,0.479
1430407,2014,520,0.725
1430407,2015,520,0.737
1430407,2016,520,0.653
1430407,2017,520,0.737
1430407,2018,520,0.737
1430407,2019,520,0.63
1430407,2020,520,0.539
1430408,2006,520,0.695
1430408,2007,520,0.996
1430408,2008,520,0.813
1430408,2009,520,0.837
1430408,2010,520,0.732
1430408,2011,520,0.604
1430408,2012,520,0.768
1430408,2013,520,0.604
1430408,2014,520,0.604
1430408,2015,520,0.604
1430408,2016,520,0.604
1430408,2017,520,0.604
1430408,2018,520,0.604
1430408,2019,520,0.604
1430408,2020,520,0.604
1430409,2006,520,0.488
1430409,2007,520,0.882
1430409,2008,520,0.795
1430409,2009,520,0.67
1430409,2010,520,0.651
1430409,2011,520,0.841
1430409,2012,520,0.822
1430409,2013,520,0.77
1430409,2014,520,0.821
1430409,2015,520,0.745
1430409,2016,520,0.76
1430409,2017,520,0.671
1430409,2018,520,0.7
1430409,2019,520,0.621
1430409,2020,520,0.66
1430410,2006,520,0.895
1430410,2007,520,0.985
1430410,2008,520,0.999
1430410,2009,520,0.997
1430410,2010,520,1
1430410,2011,520,0.997
1430410,2012,520,0.992
1430410,2013,520,1
1430410,2014,520,1
1430410,2015,520,0.999
1430410,2016,520,1
1430410,2017,520,1
1430410,2018,520,0.999
1430410,2019,520,0.989
1430410,2020,520,0.989
1430411,2006,520,1
1430411,2007,520,0.83
1430411,2008,520,1
1430411,2009,520,1
1430411,2010,520,1
1430411,2011,520,0.68
1430411,2012,520,1
1430411,2013,520,1
1430411,2014,520,1
1430411,2015,520,1
1430411,2016,520,1
1430411,2017,520,1
1430411,2018,520,1
1430411,2019,520,0.831
1430411,2020,520,0.831
1430412,2006,520,0.411
1430412,2007,520,0.726
1430412,2008,520,0.678
1430412,2009,520,0.935
1430412,2010,520,0.66
1430412,2011,520,0.876
1430412,2012,520,0.793
1430412,2013,520,0.787
1430412,2014,520,0.861
1430412,2015,520,0.809
1430412,2016,520,0.809
1430412,2017,520,0.809
1430412,2018,520,0.809
1430412,2019,520,0.834
1430412,2020,520,0.834
1430413,2006,520,0.831
1430413,2007,520,0.921
1430413,2008,520,0.959
1430413,2009,520,0.969
1430413,2010,520,0.965
1430413,2011,520,0.977
1430413,2012,520,0.935
1430413,2013,520,0.971
1430413,2014,520,0.979
1430413,2015,520,0.979
1430413,2016,520,0.979
1430413,2017,520,0.979
1430413,2018,520,0.979
1430413,2019,520,0.959
1430413,2020,520,0.959
1430414,2006,520,0.962
1430414,2007,520,0.996
1430414,2008,520,0.998
1430414,2009,520,0.996
1430414,2010,520,0.993
1430414,2011,520,0.967
1430414,2012,520,0.987
1430414,2013,520,0.997
1430414,2014,520,0.997
1430414,2015,520,0.997
1430414,2016,520,0.997
1430414,2017,520,0.997
1430414,2018,520,0.997
1430414,2019,520,0.997
1430414,2020,520,0.997
1430415,2006,520,0.613
1430415,2007,520,1
1430415,2008,520,0.984
1430415,2009,520,0.972
1430415,2010,520,0.812
1430415,2011,520,0.972
1430415,2012,520,0.97
1430415,2013,520,0.972
1430415,2014,520,0.972
1430415,2015,520,0.972
1430415,2016,520,0.972
1430415,2017,520,0.972
1430415,2018,520,0.972
1430415,2019,520,0.972
1430415,2020,520,0.972
1430416,2006,520,0.901
1430416,2007,520,1
1430416,2008,520,0.997
1430416,2009,520,1
1430416,2010,520,0.996
1430416,2011,520,1
1430416,2012,520,1
1430416,2013,520,1
1430416,2014,520,1
1430416,2015,520,1
1430416,2016,520,1
1430416,2017,520,1
1430416,2018,520,1
1430416,2019,520,1
1430416,2020,520,1
1430417,2006,520,0.804
1430417,2007,520,0.925
1430417,2008,520,0.826
1430417,2009,520,0.813
1430417,2010,520,0.826
1430417,2011,520,0.812
1430417,2012,520,0.812
1430417,2013,520,0.826
1430417,2014,520,0.826
1430417,2015,520,0.826
1430417,2016,520,0.826
1430417,2017,520,0.826
1430417,2018,520,0.826
1430417,2019,520,0.945
1430417,2020,520,0.945
1430418,2006,520,0.885
1430418,2007,520,0.805
1430418,2008,520,0.704
1430418,2009,520,0.695
1430418,2010,520,0.617
1430418,2011,520,0.738
1430418,2012,520,0.738
1430418,2013,520,0.685
1430418,2014,520,0.738
1430418,2015,520,0.728
1430418,2016,520,0.72
1430418,2017,520,0.728
1430418,2018,520,0.728
1430418,2019,520,0.935
1430418,2020,520,0.935
1430419,2006,520,0.771
1430419,2007,520,0.894
1430419,2008,520,0.945
1430419,2009,520,0.936
1430419,2010,520,0.793
1430419,2011,520,0.936
1430419,2012,520,0.953
1430419,2013,520,0.907
1430419,2014,520,0.941
1430419,2015,520,0.935
1430419,2016,520,0.938
1430419,2017,520,0.938
1430419,2018,520,0.938
1430419,2019,520,0.926
1430419,2020,520,0.926
1430420,2006,520,0.869
1430420,2007,520,0.972
1430420,2008,520,0.93
1430420,2009,520,0.88
1430420,2010,520,0.457
1430420,2011,520,0.769
1430420,2012,520,0.828
1430420,2013,520,0.6
1430420,2014,520,0.938
1430420,2015,520,0.769
1430420,2016,520,0.769
1430420,2017,520,0.769
1430420,2018,520,0.769
1430420,2019,520,0.761
1430420,2020,520,0.804
1430421,2006,550,0.35
1430421,2007,520,0.472
1430421,2008,520,0.454
1430421,2009,520,0.493
1430421,2010,520,0.513
1430421,2011,520,0.564
1430421,2012,520,0.478
1430421,2013,520,0.6
1430421,2014,520,0.594
1430421,2015,520,0.467
1430421,2016,520,0.504
1430421,2017,520,0.504
1430421,2018,520,0.522
1430421,2019,520,0.72
1430421,2020,520,0.702
1430422,2006,520,0.593
1430422,2007,520,0.601
1430422,2008,520,0.573
1430422,2009,520,0.67
1430422,2010,520,0.369
1430422,2011,520,0.674
1430422,2012,520,0.769
1430422,2013,520,0.765
1430422,2014,520,0.769
1430422,2015,520,0.773
1430422,2016,520,0.773
1430422,2017,520,0.773
1430422,2018,520,0.773
1430422,2019,520,0.884
1430422,2020,520,0.884
1430423,2006,520,0.934
1430423,2007,520,0.949
1430423,2008,520,0.986
1430423,2009,520,0.961
1430423,2010,520,0.906
1430423,2011,520,0.985
1430423,2012,520,0.994
1430423,2013,520,0.973
1430423,2014,520,0.992
1430423,2015,520,0.988
1430423,2016,520,0.988
1430423,2017,520,0.988
1430423,2018,520,0.988
1430423,2019,520,0.977
1430423,2020,520,0.977
1430424,2006,520,0.818
1430424,2007,520,0.732
1430424,2008,520,0.844
1430424,2009,520,0.797
1430424,2010,520,0.829
1430424,2011,520,0.887
1430424,2012,520,0.894
1430424,2013,520,0.861
1430424,2014,520,0.882
1430424,2015,520,0.869
1430424,2016,520,0.875
1430424,2017,520,0.879
1430424,2018,520,0.866
1430424,2019,520,0.865
1430424,2020,520,0.846
1430425,2006,520,0.965
1430425,2007,520,0.999
1430425,2008,520,0.992
1430425,2009,520,0.995
1430425,2010,520,0.982
1430425,2011,520,0.969
1430425,2012,520,0.987
1430425,2013,520,0.989
1430425,2014,520,0.997
1430425,2015,520,0.989
1430425,2016,520,0.989
1430425,2017,520,0.989
1430425,2018,520,0.989
1430425,2019,520,0.987
1430425,2020,520,0.987
1430426,2006,520,0.885
1430426,2007,520,1
1430426,2008,520,0.907
1430426,2009,520,0.927
1430426,2010,520,0.96
1430426,2011,520,0.981
1430426,2012,520,0.93
1430426,2013,520,0.938
1430426,2014,520,0.962
1430426,2015,520,0.95
1430426,2016,520,0.95
1430426,2017,520,0.95
1430426,2018,520,0.95
1430426,2019,520,0.942
1430426,2020,520,0.934
1430428,2006,520,0.521
1430428,2007,520,0.857
1430428,2008,61,0.515
1430428,2009,520,0.836
1430428,2010,520,0.778
1430428,2011,520,0.724
1430428,2012,520,0.969
1430428,2013,520,0.821
1430428,2014,520,0.928
1430428,2015,520,0.821
1430428,2016,520,0.821
1430428,2017,520,0.821
1430428,2018,520,0.821
1430428,2019,520,0.827
1430428,2020,520,0.827
1430431,2006,520,0.427
1430431,2007,520,0.927
1430431,2008,520,0.622
1430431,2009,520,0.879
1430431,2010,520,0.866
1430431,2011,520,0.788
1430431,2012,520,0.896
1430431,2013,520,0.864
1430431,2014,520,0.881
1430431,2015,520,0.866
1430431,2016,520,0.864
1430431,2017,520,0.864
1430431,2018,520,0.864
1430431,2019,520,0.864
1430431,2020,520,0.864
1430432,2006,24,0.577
1430432,2007,1,0.746
1430432,2008,520,0.922
1430432,2009,520,0.491
1430432,2010,520,0.876
1430432,2011,520,0.692
1430432,2012,520,0.876
1430432,2013,520,0.922
1430432,2014,520,0.922
1430432,2015,520,0.922
1430432,2016,520,0.922
1430432,2017,520,0.922
1430432,2018,520,0.922
1430432,2019,520,0.922
1430432,2020,520,0.922
1430434,2006,24,0.839
1430434,2007,520,0.782
1430434,2008,1,0.455
1430434,2009,24,0.516
1430434,2010,1,0.542
1430434,2011,520,0.857
1430434,2012,520,0.644
1430434,2013,520,0.703
1430434,2014,520,0.741
1430434,2015,520,0.687
1430434,2016,520,0.687
1430434,2017,520,0.687
1430434,2018,520,0.687
1430434,2019,520,0.687
1430434,2020,520,0.687
1430435,2006,520,0.786
1430435,2007,520,0.74
1430435,2008,520,0.865
1430435,2009,520,0.843
1430435,2010,520,0.787
1430435,2011,520,0.969
1430435,2012,520,0.935
1430435,2013,520,0.908
1430435,2014,520,0.966
1430435,2015,520,0.927
1430435,2016,520,0.941
1430435,2017,520,0.941
1430435,2018,520,0.932
1430435,2019,520,0.906
1430435,2020,520,0.905
1430436,2006,520,0.857
1430436,2007,520,0.886
1430436,2008,520,0.967
1430436,2009,520,0.956
1430436,2010,520,0.923
1430436,2011,520,0.971
1430436,2012,520,0.953
1430436,2013,520,0.943
1430436,2014,520,0.959
1430436,2015,520,0.951
1430436,2016,520,0.951
1430436,2017,520,0.95
1430436,2018,520,0.95
1430436,2019,520,0.95
1430436,2020,520,0.95
1430437,2006,520,0.773
1430437,2007,520,0.751
1430437,2008,520,0.645
1430437,2009,520,0.86
1430437,2010,520,0.821
1430437,2011,520,0.86
1430437,2012,520,0.87
1430437,2013,520,0.899
1430437,2014,520,0.899
1430437,2015,520,0.899
1430437,2016,520,0.899
1430437,2017,520,0.899
1430437,2018,520,0.899
1430437,2019,520,0.899
1430437,2020,520,0.899
1430438,2006,540,0.38
1430438,2007,540,0.782
1430438,2008,540,0.66
1430438,2009,540,0.65
1430438,2010,540,0.697
1430438,2011,540,0.489
1430438,2012,520,0.354
1430438,2013,540,0.697
1430438,2014,540,0.629
1430438,2015,540,0.717
1430438,2016,540,0.717
1430438,2017,540,0.718
1430438,2018,540,0.717
1430438,2019,540,0.666
1430438,2020,540,0.676
1430440,2006,520,0.378
1430440,2007,550,0.357
1430440,2008,1,0.377
1430440,2009,520,0.466
1430440,2010,550,0.268
1430440,2011,1,0.339
1430440,2012,1,0.604
1430440,2013,1,0.536
1430440,2014,520,0.521
1430440,2015,61,0.29
1430440,2016,550,0.268
1430440,2017,550,0.268
1430440,2018,550,0.268
1430440,2019,61,0.419
1430440,2020,24,0.419
1430441,2006,520,0.393
1430441,2007,520,0.667
1430441,2008,520,0.545
1430441,2009,520,0.826
1430441,2010,1,0.443
1430441,2011,520,0.54
1430441,2012,520,0.574
1430441,2013,520,0.456
1430441,2014,520,0.798
1430441,2015,520,0.574
1430441,2016,520,0.574
1430441,2017,520,0.574
1430441,2018,520,0.545
1430441,2019,520,0.545
1430441,2020,520,0.545
1430442,2006,61,0.716
1430442,2007,520,0.752
1430442,2008,520,0.692
1430442,2009,520,0.759
1430442,2010,520,0.657
1430442,2011,520,0.648
1430442,2012,520,0.61
1430442,2013,520,0.79
1430442,2014,520,0.782
1430442,2015,520,0.769
1430442,2016,520,0.769
1430442,2017,520,0.762
1430442,2018,520,0.779
1430442,2019,520,0.663
1430442,2020,520,0.663
1430443,2006,520,0.992
1430443,2007,520,0.94
1430443,2008,520,0.94
1430443,2009,520,0.793
1430443,2010,520,0.891
1430443,2011,520,0.591
1430443,2012,520,0.881
1430443,2013,520,0.719
1430443,2014,520,0.85
1430443,2015,520,0.785
1430443,2016,520,0.785
1430443,2017,520,0.6
1430443,2018,520,0.6
1430443,2019,520,0.6
1430443,2020,520,0.553
1430444,2006,520,0.746
1430444,2007,520,0.993
1430444,2008,520,0.895
1430444,2009,520,0.867
1430444,2010,520,0.771
1430444,2011,520,0.891
1430444,2012,1,0.444
1430444,2013,520,0.77
1430444,2014,520,0.902
1430444,2015,520,0.798
1430444,2016,520,0.798
1430444,2017,520,0.798
1430444,2018,520,0.798
1430444,2019,520,0.541
1430444,2020,520,0.541
1430445,2006,4,0.484
1430445,2007,1,0.468
1430445,2008,24,0.532
1430445,2009,520,0.518
1430445,2010,520,0.546
1430445,2011,24,0.633
1430445,2012,4,0.528
1430445,2013,520,0.446
1430445,2014,24,0.653
1430445,2015,1,0.614
1430445,2016,61,0.515
1430445,2017,24,0.803
1430445,2018,1,0.867
1430445,2019,1,0.579
1430445,2020,1,0.449
1430449,2006,520,0.544
1430449,2007,540,0.716
1430449,2008,540,0.753
1430449,2009,540,0.864
1430449,2010,540,0.737
1430449,2011,540,0.486
1430449,2012,540,0.71
1430449,2013,540,0.846
1430449,2014,540,0.826
1430449,2015,540,0.882
1430449,2016,540,0.872
1430449,2017,540,0.885
1430449,2018,540,0.872
1430449,2019,540,0.867
1430449,2020,540,0.852
1430450,2006,520,0.916
1430450,2007,520,0.972
1430450,2008,520,0.936
1430450,2009,520,0.946
1430450,2010,520,0.941
1430450,2011,520,0.967
1430450,2012,520,0.981
1430450,2013,520,0.96
1430450,2014,520,0.956
1430450,2015,520,0.94
1430450,2016,520,0.949
1430450,2017,520,0.94
1430450,2018,520,0.945
1430450,2019,520,0.94
1430450,2020,520,0.946
1430452,2006,520,1
1430452,2007,520,0.968
1430452,2008,520,0.931
1430452,2009,520,0.931
1430452,2010,520,0.501
1430452,2011,520,0.776
1430452,2012,520,0.828
1430452,2013,520,0.776
1430452,2014,520,0.931
1430452,2015,520,0.776
1430452,2016,520,0.776
1430452,2017,520,0.776
1430452,2018,520,0.776
1430452,2019,520,0.776
1430452,2020,520,0.776
1430453,2006,520,1
1430453,2007,520,1
1430453,2008,520,0.993
1430453,2009,520,0.993
1430453,2010,520,0.659
1430453,2011,520,0.862
1430453,2012,520,0.935
1430453,2013,520,0.895
1430453,2014,520,0.862
1430453,2015,520,0.862
1430453,2016,520,0.862
1430453,2017,520,0.862
1430453,2018,520,0.862
1430453,2019,520,0.862
1430453,2020,520,0.862
1430454,2006,24,0.493
1430454,2007,520,0.663
1430454,2008,520,0.744
1430454,2009,520,0.784
1430454,2010,520,0.713
1430454,2011,520,0.886
1430454,2012,520,0.93
1430454,2013,520,0.867
1430454,2014,520,0.943
1430454,2015,520,0.68
1430454,2016,520,0.765
1430454,2017,520,0.787
1430454,2018,520,0.765
1430454,2019,520,0.748
1430454,2020,520,0.82
1430455,2006,24,0.324
1430455,2007,520,0.574
1430455,2008,520,0.667
1430455,2009,520,0.865
1430455,2010,520,0.709
1430455,2011,520,0.851
1430455,2012,520,0.751
1430455,2013,520,0.879
1430455,2014,520,0.867
1430455,2015,520,0.879
1430455,2016,520,0.879
1430455,2017,520,0.879
1430455,2018,520,0.879
1430455,2019,520,0.879
1430455,2020,520,0.879
1430456,2006,61,0.686
1430456,2007,520,0.904
1430456,2008,520,0.937
1430456,2009,520,0.885
1430456,2010,520,0.796
1430456,2011,520,0.863
1430456,2012,520,0.906
1430456,2013,520,0.893
1430456,2014,520,0.934
1430456,2015,520,0.895
1430456,2016,520,0.895
1430456,2017,520,0.883
1430456,2018,520,0.883
1430456,2019,520,0.883
1430456,2020,520,0.883
1430458,2006,550,0.551
1430458,2007,520,0.615
1430458,2008,520,0.607
1430458,2009,520,0.575
1430458,2010,520,0.603
1430458,2011,520,0.648
1430458,2012,520,0.502
1430458,2013,520,0.624
1430458,2014,520,0.624
1430458,2015,520,0.624
1430458,2016,520,0.624
1430458,2017,520,0.624
1430458,2018,520,0.624
1430458,2019,520,0.756
1430458,2020,520,0.681
1430460,2006,520,0.962
1430460,2007,520,0.986
1430460,2008,520,0.797
1430460,2009,520,0.645
1430460,2010,520,0.914
1430460,2011,520,0.596
1430460,2012,1,0.523
1430460,2013,520,0.697
1430460,2014,520,0.66
1430460,2015,520,0.596
1430460,2016,520,0.596
1430460,2017,520,0.596
1430460,2018,520,0.596
1430460,2019,520,0.596
1430460,2020,520,0.596
1430462,2006,520,0.706
1430462,2007,520,0.894
1430462,2008,520,0.985
1430462,2009,520,0.985
1430462,2010,520,0.985
1430462,2011,520,0.985
1430462,2012,520,0.985
1430462,2013,520,0.985
1430462,2014,520,0.985
1430462,2015,520,0.985
1430462,2016,520,0.985
1430462,2017,520,0.985
1430462,2018,520,0.985
1430462,2019,520,0.985
1430462,2020,520,0.985
1430463,2006,520,0.752
1430463,2007,520,0.66
1430463,2008,520,0.735
1430463,2009,520,0.751
1430463,2010,520,0.59
1430463,2011,520,0.715
1430463,2012,520,0.672
1430463,2013,520,0.752
1430463,2014,520,0.808
1430463,2015,520,0.751
1430463,2016,520,0.702
1430463,2017,520,0.751
1430463,2018,520,0.704
1430463,2019,520,0.749
1430463,2020,520,0.742
1430465,2006,520,0.933
1430465,2007,520,0.728
1430465,2008,520,0.888
1430465,2009,520,0.892
1430465,2010,520,0.819
1430465,2011,520,0.904
1430465,2012,520,0.941
1430465,2013,520,0.909
1430465,2014,520,0.943
1430465,2015,520,0.908
1430465,2016,520,0.908
1430465,2017,520,0.908
1430465,2018,520,0.908
1430465,2019,520,0.859
1430465,2020,520,0.859
1430466,2006,520,0.581
1430466,2007,550,0.537
1430466,2008,520,0.482
1430466,2009,550,0.473
1430466,2010,550,0.473
1430466,2011,520,0.527
1430466,2012,520,0.482
1430466,2013,550,0.473
1430466,2014,550,0.473
1430466,2015,550,0.473
1430466,2016,550,0.473
1430466,2017,550,0.473
1430466,2018,550,0.473
1430466,2019,550,0.473
1430466,2020,550,0.473
1430467,2006,24,0.692
1430467,2007,520,0.708
1430467,2008,520,0.805
1430467,2009,520,0.789
1430467,2010,520,0.783
1430467,2011,520,0.845
1430467,2012,520,0.861
1430467,2013,520,0.789
1430467,2014,520,0.816
1430467,2015,520,0.816
1430467,2016,520,0.816
1430467,2017,520,0.816
1430467,2018,520,0.816
1430467,2019,520,0.816
1430467,2020,520,0.816
1430469,2006,520,0.588
1430469,2007,520,0.588
1430469,2008,520,0.745
1430469,2009,520,0.745
1430469,2010,520,0.745
1430469,2011,520,0.799
1430469,2012,520,0.745
1430469,2013,520,0.745
1430469,2014,520,0.745
1430469,2015,520,0.745
1430469,2016,520,0.745
1430469,2017,520,0.745
1430469,2018,520,0.745
1430469,2019,520,0.95
1430469,2020,520,0.95
1430470,2006,520,0.752
1430470,2007,520,1
1430470,2008,520,0.431
1430470,2009,520,0.67
1430470,2010,520,0.663
1430470,2011,520,0.71
1430470,2012,1,0.389
1430470,2013,520,0.726
1430470,2014,520,0.726
1430470,2015,520,0.694
1430470,2016,520,0.694
1430470,2017,520,0.726
1430470,2018,520,0.651
1430470,2019,520,0.449
1430470,2020,520,0.587
1430471,2006,520,0.777
1430471,2007,520,0.797
1430471,2008,520,0.965
1430471,2009,520,0.972
1430471,2010,520,0.925
1430471,2011,520,0.968
1430471,2012,520,0.939
1430471,2013,520,0.964
1430471,2014,520,0.971
1430471,2015,520,0.963
1430471,2016,520,0.964
1430471,2017,520,0.964
1430471,2018,520,0.963
1430471,2019,520,0.96
1430471,2020,520,0.96
1430473,2006,520,0.839
1430473,2007,520,0.839
1430473,2008,520,0.958
1430473,2009,520,0.958
1430473,2010,520,0.958
1430473,2011,520,0.958
1430473,2012,520,0.958
1430473,2013,520,0.958
1430473,2014,520,0.958
1430473,2015,520,0.958
1430473,2016,520,0.958
1430473,2017,520,0.958
1430473,2018,520,0.958
1430473,2019,520,0.916
1430473,2020,520,0.888
1430474,2006,520,1
1430474,2007,520,1
1430474,2008,520,1
1430474,2009,520,1
1430474,2010,520,1
1430474,2011,520,1
1430474,2012,520,1
1430474,2013,520,1
1430474,2014,520,1
1430474,2015,520,1
1430474,2016,520,1
1430474,2017,520,1
1430474,2018,520,1
1430474,2019,520,1
1430474,2020,520,1
1430475,2006,520,0.336
1430475,2007,520,0.639
1430475,2008,520,0.403
1430475,2009,520,0.452
1430475,2010,4,0.298
1430475,2011,520,0.451
1430475,2012,520,0.403
1430475,2013,520,0.403
